Body Part: Wrist Left   0.021540968    -0.3026584
Body Part: Shoulder Left   -0.014406994    -0.07817558
Body Part: Elbow Left   -0.09205204    -0.19859765
Body Part: Wrist Left   0.022092927    -0.30240002
Body Part: Shoulder Left   -0.0144010335    -0.078179836
Body Part: Elbow Left   -0.09241512    -0.19824772
Body Part: Wrist Left   0.021677913    -0.30176064
Body Part: Shoulder Left   -0.014393877    -0.07818389
Body Part: Elbow Left   -0.092648245    -0.19804277
Body Part: Wrist Left   0.020902317    -0.30107668
Body Part: Shoulder Left   -0.014369074    -0.07818945
Body Part: Elbow Left   -0.09276898    -0.1979543
Body Part: Wrist Left   0.01974256    -0.3003494
Body Part: Shoulder Left   -0.014336547    -0.07819572
Body Part: Elbow Left   -0.09284765    -0.197892
Body Part: Wrist Left   0.018606482    -0.29971865
Body Part: Shoulder Left   -0.014289534    -0.07820593
Body Part: Elbow Left   -0.09298788    -0.19778237
Body Part: Wrist Left   0.01744935    -0.29914662
Body Part: Shoulder Left   -0.014221963    -0.07822026
Body Part: Elbow Left   -0.09305342    -0.19772692
Body Part: Wrist Left   0.01621288    -0.2985843
Body Part: Shoulder Left   -0.01415465    -0.07823626
Body Part: Elbow Left   -0.09309909    -0.19768973
Body Part: Wrist Left   0.015122152    -0.29812706
Body Part: Shoulder Left   -0.014083149    -0.07825344
Body Part: Elbow Left   -0.093207456    -0.19758824
Body Part: Wrist Left   0.014140484    -0.2977283
Body Part: Shoulder Left   -0.014012521    -0.078270555
Body Part: Elbow Left   -0.093254976    -0.1975469
Body Part: Wrist Left   0.013338415    -0.29740775
Body Part: Shoulder Left   -0.013943723    -0.07828815
Body Part: Elbow Left   -0.093287624    -0.1975359
Body Part: Wrist Left   0.012692554    -0.29715508
Body Part: Shoulder Left   -0.013855979    -0.078300826
Body Part: Elbow Left   -0.09330747    -0.19752835
Body Part: Wrist Left   0.012160031    -0.29695132
Body Part: Shoulder Left   -0.013749437    -0.07831443
Body Part: Elbow Left   -0.09380858    -0.19751112
Body Part: Wrist Left   0.008950414    -0.29548985
Body Part: Shoulder Left   -0.013645503    -0.07832776
Body Part: Elbow Left   -0.09415121    -0.19757107
Body Part: Wrist Left   0.007411372    -0.2948077
Body Part: Shoulder Left   -0.013541378    -0.07834386
Body Part: Elbow Left   -0.09438804    -0.19767515
Body Part: Wrist Left   0.006362714    -0.2943297
Body Part: Shoulder Left   -0.013443412    -0.0783606
Body Part: Elbow Left   -0.09483332    -0.19777007
Body Part: Wrist Left   0.0058329217    -0.2940917
Body Part: Shoulder Left   -0.013317778    -0.078365095
Body Part: Elbow Left   -0.0951668    -0.19789678
Body Part: Wrist Left   0.005444224    -0.29391545
Body Part: Shoulder Left   -0.013211723    -0.07836768
Body Part: Elbow Left   -0.095377274    -0.1980009
Body Part: Wrist Left   0.007168967    -0.29443696
Body Part: Shoulder Left   -0.013112221    -0.0783688
Body Part: Elbow Left   -0.09554736    -0.19812462
Body Part: Wrist Left   0.010973468    -0.29604986
Body Part: Shoulder Left   -0.0130222    -0.07836858
Body Part: Elbow Left   -0.09565584    -0.19822517
Body Part: Wrist Left   0.012139507    -0.29659274
Body Part: Shoulder Left   -0.012939283    -0.078366555
Body Part: Elbow Left   -0.09585204    -0.19824947
Body Part: Wrist Left   0.012685531    -0.29684794
Body Part: Shoulder Left   -0.0128633715    -0.07836413
Body Part: Elbow Left   -0.0959894    -0.1982733
Body Part: Wrist Left   0.012906587    -0.29701078
Body Part: Shoulder Left   -0.012796968    -0.07836308
Body Part: Elbow Left   -0.09609189    -0.19830577
Body Part: Wrist Left   0.012529713    -0.29704583
Body Part: Shoulder Left   -0.012728036    -0.07835907
Body Part: Elbow Left   -0.09617269    -0.19834538
Body Part: Wrist Left   0.013861672    -0.29790866
Body Part: Shoulder Left   -0.01266793    -0.07835573
Body Part: Elbow Left   -0.096232995    -0.19837572
Body Part: Wrist Left   -0.002723034    -0.30350533
Body Part: Shoulder Left   -0.012607105    -0.07834776
Body Part: Elbow Left   -0.096283    -0.1984067
Body Part: Wrist Left   -0.0066878763    -0.30436474
Body Part: Shoulder Left   -0.012553735    -0.07833955
Body Part: Elbow Left   -0.09631504    -0.19843619
Body Part: Wrist Left   -0.0089156665    -0.30482054
Body Part: Shoulder Left   -0.012457318    -0.07831325
Body Part: Elbow Left   -0.09632659    -0.19848394
Body Part: Wrist Left   -0.010716889    -0.30527756
Body Part: Shoulder Left   -0.012374581    -0.07828971
Body Part: Elbow Left   -0.09629489    -0.19854118
Body Part: Wrist Left   -0.011763175    -0.3053909
Body Part: Shoulder Left   -0.01229506    -0.07826533
Body Part: Elbow Left   -0.0961815    -0.19867012
Body Part: Wrist Left   -0.012193511    -0.30530858
Body Part: Shoulder Left   -0.012241849    -0.07825244
Body Part: Elbow Left   -0.09603741    -0.19880219
Body Part: Wrist Left   -0.011533329    -0.30456024
Body Part: Shoulder Left   -0.01216934    -0.078231476
Body Part: Elbow Left   -0.09589051    -0.19893649
Body Part: Wrist Left   -0.011723979    -0.30451974
Body Part: Shoulder Left   -0.012101648    -0.07821186
Body Part: Elbow Left   -0.09575123    -0.19905731
Body Part: Wrist Left   -0.011624654    -0.30436945
Body Part: Shoulder Left   -0.012043789    -0.07819543
Body Part: Elbow Left   -0.09557013    -0.19918478
Body Part: Wrist Left   -0.010518553    -0.3036419
Body Part: Shoulder Left   -0.011993928    -0.07818043
Body Part: Elbow Left   -0.09520864    -0.1993785
Body Part: Wrist Left   -0.009208571    -0.30306625
Body Part: Shoulder Left   -0.011952391    -0.078159325
Body Part: Elbow Left   -0.09485757    -0.19955875
Body Part: Wrist Left   -0.00783908    -0.30243665
Body Part: Shoulder Left   -0.011920506    -0.07814281
Body Part: Elbow Left   -0.0945275    -0.19972388
Body Part: Wrist Left   -0.006473779    -0.30176976
Body Part: Shoulder Left   -0.01189364    -0.07812516
Body Part: Elbow Left   -0.094215065    -0.19987741
Body Part: Wrist Left   0.0059338994    -0.30225947
Body Part: Shoulder Left   -0.0118698105    -0.07810741
Body Part: Elbow Left   -0.09393909    -0.20003118
Body Part: Wrist Left   0.0012719106    -0.30537343
Body Part: Shoulder Left   -0.011853282    -0.07809245
Body Part: Elbow Left   -0.09369479    -0.20016997
Body Part: Wrist Left   0.0014684359    -0.30562794
Body Part: Shoulder Left   -0.011839536    -0.07807775
Body Part: Elbow Left   -0.09350512    -0.2002953
Body Part: Wrist Left   0.0011285201    -0.305736
Body Part: Shoulder Left   -0.011827722    -0.078063644
Body Part: Elbow Left   -0.09333095    -0.20042045
Body Part: Wrist Left   8.6713774E-4    -0.3056503
Body Part: Shoulder Left   -0.011819347    -0.07805225
Body Part: Elbow Left   -0.09317849    -0.20053703
Body Part: Wrist Left   6.8423967E-4    -0.30538344
Body Part: Shoulder Left   -0.011808165    -0.078040354
Body Part: Elbow Left   -0.0930452    -0.20064099
Body Part: Wrist Left   5.099576E-4    -0.30500025
Body Part: Shoulder Left   -0.011797741    -0.078029
Body Part: Elbow Left   -0.092929564    -0.20073098
Body Part: Wrist Left   3.175393E-4    -0.30457938
Body Part: Shoulder Left   -0.01179022    -0.07801899
Body Part: Elbow Left   -0.092831604    -0.20080921
Body Part: Wrist Left   1.6737684E-4    -0.3040743
Body Part: Shoulder Left   -0.011785479    -0.078011215
Body Part: Elbow Left   -0.0927437    -0.20087838
Body Part: Wrist Left   -0.0053477567    -0.30621925
Body Part: Shoulder Left   -0.011785515    -0.07800555
Body Part: Elbow Left   -0.09266108    -0.20093961
Body Part: Wrist Left   -0.00626195    -0.30633622
Body Part: Shoulder Left   -0.011790329    -0.077998966
Body Part: Elbow Left   -0.09796892    -0.19848454
Body Part: Wrist Left   -0.0071699796    -0.30523637
Body Part: Shoulder Left   -0.011803363    -0.0779965
Body Part: Elbow Left   -0.09921294    -0.19798774
Body Part: Wrist Left   -0.0075364886    -0.30397436
Body Part: Shoulder Left   -0.0118292    -0.07799819
Body Part: Elbow Left   -0.09989112    -0.19770248
Body Part: Wrist Left   -0.007967395    -0.3029465
Body Part: Shoulder Left   -0.011874711    -0.07800752
Body Part: Elbow Left   -0.100248605    -0.19750503
Body Part: Wrist Left   -0.008256347    -0.30205733
Body Part: Shoulder Left   -0.011923668    -0.07801818
Body Part: Elbow Left   -0.10029108    -0.19741756
Body Part: Wrist Left   -0.00830767    -0.3012334
Body Part: Shoulder Left   -0.011975974    -0.078031205
Body Part: Elbow Left   -0.100021355    -0.19748133
Body Part: Wrist Left   -0.008102612    -0.30046573
Body Part: Shoulder Left   -0.012037682    -0.07805161
Body Part: Elbow Left   -0.099536985    -0.19763987
Body Part: Wrist Left   -0.0077233952    -0.2997565
Body Part: Shoulder Left   -0.012102646    -0.078076236
Body Part: Elbow Left   -0.098891996    -0.19790532
Body Part: Wrist Left   -0.0071912343    -0.29913393
Body Part: Shoulder Left   -0.012169817    -0.07810303
Body Part: Elbow Left   -0.09819138    -0.19819805
Body Part: Wrist Left   -0.006995101    -0.29885423
Body Part: Shoulder Left   -0.012237585    -0.07812904
Body Part: Elbow Left   -0.097384684    -0.198635
Body Part: Wrist Left   -0.0066067628    -0.29863742
Body Part: Shoulder Left   -0.01231348    -0.07816063
Body Part: Elbow Left   -0.09662889    -0.19903813
Body Part: Wrist Left   -0.006172753    -0.29845715
Body Part: Shoulder Left   -0.012397486    -0.07819748
Body Part: Elbow Left   -0.09598358    -0.1993736
Body Part: Wrist Left   -0.005666961    -0.29825175
Body Part: Shoulder Left   -0.012497205    -0.07824152
Body Part: Elbow Left   -0.09543171    -0.19966108
Body Part: Wrist Left   -0.005289188    -0.2981289
Body Part: Shoulder Left   -0.01260842    -0.07828529
Body Part: Elbow Left   -0.09496071    -0.19990268
Body Part: Wrist Left   -0.009168766    -0.3018246
Body Part: Shoulder Left   -0.012733272    -0.07833575
Body Part: Elbow Left   -0.09456744    -0.20009515
Body Part: Wrist Left   -0.009567992    -0.30233613
Body Part: Shoulder Left   -0.012854331    -0.078378595
Body Part: Elbow Left   -0.09423882    -0.20025414
Body Part: Wrist Left   -0.009537444    -0.3025483
Body Part: Shoulder Left   -0.012982378    -0.07842816
Body Part: Elbow Left   -0.09397645    -0.20037493
Body Part: Wrist Left   -0.009135063    -0.302429
Body Part: Shoulder Left   -0.013112578    -0.078481086
Body Part: Elbow Left   -0.093762115    -0.20046616
Body Part: Wrist Left   -0.0085059395    -0.30207074
Body Part: Shoulder Left   -0.013245791    -0.07853524
Body Part: Elbow Left   -0.09357155    -0.20055036
Body Part: Wrist Left   -0.0077393074    -0.30160776
Body Part: Shoulder Left   -0.013376622    -0.07858665
Body Part: Elbow Left   -0.09341032    -0.20062073
Body Part: Wrist Left   -0.006950383    -0.30108193
Body Part: Shoulder Left   -0.013497781    -0.07863437
Body Part: Elbow Left   -0.09327066    -0.20067838
Body Part: Wrist Left   -0.0061855563    -0.30053306
Body Part: Shoulder Left   -0.013614522    -0.07868109
Body Part: Elbow Left   -0.09314879    -0.20074427
Body Part: Wrist Left   -0.005411335    -0.29998234
Body Part: Shoulder Left   -0.013729659    -0.078728184
Body Part: Elbow Left   -0.09303836    -0.20080309
Body Part: Wrist Left   -0.0047424776    -0.29949328
Body Part: Shoulder Left   -0.0138531765    -0.078780755
Body Part: Elbow Left   -0.09294584    -0.20084676
Body Part: Wrist Left   -0.0041864878    -0.29904744
Body Part: Shoulder Left   -0.013973274    -0.07883412
Body Part: Elbow Left   -0.09285469    -0.20088716
Body Part: Wrist Left   -0.0037014722    -0.29865333
Body Part: Shoulder Left   -0.014085497    -0.07888279
Body Part: Elbow Left   -0.09277988    -0.20091584
Body Part: Wrist Left   0.0025290526    -0.29835922
Body Part: Shoulder Left   -0.014197948    -0.078934625
Body Part: Elbow Left   -0.09270721    -0.20094809
Body Part: Wrist Left   0.004818976    -0.29797062
Body Part: Shoulder Left   -0.014305764    -0.07898488
Body Part: Elbow Left   -0.09264038    -0.20097673
Body Part: Wrist Left   0.005992691    -0.29771325
Body Part: Shoulder Left   -0.014406765    -0.07903056
Body Part: Elbow Left   -0.09258239    -0.20099834
Body Part: Wrist Left   0.0067979326    -0.2975319
Body Part: Shoulder Left   -0.0145020755    -0.07907375
Body Part: Elbow Left   -0.0925266    -0.20101741
Body Part: Wrist Left   0.0072971443    -0.29736397
Body Part: Shoulder Left   -0.014590184    -0.079115435
Body Part: Elbow Left   -0.09247294    -0.20103462
Body Part: Wrist Left   0.007557861    -0.2971915
Body Part: Shoulder Left   -0.014672112    -0.07915485
Body Part: Elbow Left   -0.09235456    -0.20105012
Body Part: Wrist Left   0.007576359    -0.29700124
Body Part: Shoulder Left   -0.014737585    -0.07918421
Body Part: Elbow Left   -0.09225562    -0.20105752
Body Part: Wrist Left   0.0081122825    -0.29700413
Body Part: Shoulder Left   -0.01480345    -0.079216085
Body Part: Elbow Left   -0.092161946    -0.20106149
Body Part: Wrist Left   0.008422162    -0.2969807
Body Part: Shoulder Left   -0.014887186    -0.07924216
Body Part: Elbow Left   -0.092070065    -0.20106249
Body Part: Wrist Left   0.008593663    -0.29695332
Body Part: Shoulder Left   -0.014966679    -0.07926689
Body Part: Elbow Left   -0.0919849    -0.20106113
Body Part: Wrist Left   0.008594329    -0.29691818
Body Part: Shoulder Left   -0.015046175    -0.07928903
Body Part: Elbow Left   -0.09189737    -0.20105803
Body Part: Wrist Left   0.008511881    -0.29687768
Body Part: Shoulder Left   -0.015121814    -0.07930912
Body Part: Elbow Left   -0.091843374    -0.2010454
Body Part: Wrist Left   0.0057739634    -0.2970464
Body Part: Shoulder Left   -0.015207484    -0.079326615
Body Part: Elbow Left   -0.09212085    -0.20068009
Body Part: Wrist Left   0.0037641337    -0.29639298
Body Part: Shoulder Left   -0.015287324    -0.079337984
Body Part: Elbow Left   -0.09227829    -0.20040879
Body Part: Wrist Left   0.0021553938    -0.29583552
Body Part: Shoulder Left   -0.015356409    -0.07934133
Body Part: Elbow Left   -0.09242404    -0.20015821
Body Part: Wrist Left   0.0010247148    -0.2954639
Body Part: Shoulder Left   -0.015427145    -0.07933627
Body Part: Elbow Left   -0.09253898    -0.19995092
Body Part: Wrist Left   2.6764395E-4    -0.2952134
Body Part: Shoulder Left   -0.015493644    -0.07932885
Body Part: Elbow Left   -0.092620015    -0.19983858
Body Part: Wrist Left   0.012409524    -0.29829553
Body Part: Shoulder Left   -0.015555834    -0.07931778
Body Part: Elbow Left   -0.09268495    -0.19975191
Body Part: Wrist Left   0.019714834    -0.30027777
Body Part: Shoulder Left   -0.015609184    -0.079298325
Body Part: Elbow Left   -0.09273728    -0.19968528
Body Part: Wrist Left   0.021518309    -0.30069876
Body Part: Shoulder Left   -0.015654461    -0.07928112
Body Part: Elbow Left   -0.092780486    -0.19963314
Body Part: Wrist Left   0.022094967    -0.30073807
Body Part: Shoulder Left   -0.01569318    -0.07926791
Body Part: Elbow Left   -0.09281237    -0.19959408
Body Part: Wrist Left   0.021265902    -0.30029237
Body Part: Shoulder Left   -0.015728224    -0.07925574
Body Part: Elbow Left   -0.09331261    -0.19924691
Body Part: Wrist Left   -0.006947679    -0.3032787
Body Part: Shoulder Left   -0.01575978    -0.07924427
Body Part: Elbow Left   -0.09362441    -0.19901356
Body Part: Wrist Left   -0.018532416    -0.30439043
Body Part: Shoulder Left   -0.015788632    -0.07923345
Body Part: Elbow Left   -0.09383348    -0.1988598
Body Part: Wrist Left   -0.021732569    -0.30388588
Body Part: Shoulder Left   -0.015820717    -0.07921617
Body Part: Elbow Left   -0.09416043    -0.19851376
Body Part: Wrist Left   -0.02122787    -0.3022163
Body Part: Shoulder Left   -0.015850723    -0.079199694
Body Part: Elbow Left   -0.09484292    -0.19806089
Body Part: Wrist Left   -0.018810455    -0.30032897
Body Part: Shoulder Left   -0.015879173    -0.07918339
Body Part: Elbow Left   -0.09573739    -0.1975073
Body Part: Wrist Left   -0.019450866    -0.29996008
Body Part: Shoulder Left   -0.015903896    -0.07915947
Body Part: Elbow Left   -0.09631232    -0.19715455
Body Part: Wrist Left   -0.019948201    -0.2997023
Body Part: Shoulder Left   -0.015926199    -0.079136655
Body Part: Elbow Left   -0.09658572    -0.19696997
Body Part: Wrist Left   -0.01835412    -0.29901955
Body Part: Shoulder Left   -0.015944265    -0.07911813
Body Part: Elbow Left   -0.0967811    -0.19683816
Body Part: Wrist Left   -0.015443365    -0.2981163
Body Part: Shoulder Left   -0.015960151    -0.07910157
Body Part: Elbow Left   -0.09691791    -0.19675611
Body Part: Wrist Left   -0.0126566505    -0.29737017
Body Part: Shoulder Left   -0.015977131    -0.07908198
Body Part: Elbow Left   -0.09700993    -0.1967119
Body Part: Wrist Left   -0.009658181    -0.29669324
Body Part: Shoulder Left   -0.015992375    -0.07906376
Body Part: Elbow Left   -0.097104736    -0.19664057
Body Part: Wrist Left   -0.007245722    -0.29617473
Body Part: Shoulder Left   -0.016008658    -0.07904009
Body Part: Elbow Left   -0.09716169    -0.19659948
Body Part: Wrist Left   -0.005191641    -0.2958209
Body Part: Shoulder Left   -0.016024685    -0.079013355
Body Part: Elbow Left   -0.09718352    -0.19655696
Body Part: Wrist Left   -0.005686188    -0.29601434
Body Part: Shoulder Left   -0.016039096    -0.07898985
Body Part: Elbow Left   -0.09718731    -0.19652191
Body Part: Wrist Left   -0.0053743967    -0.29596207
Body Part: Shoulder Left   -0.015867854    -0.078691915
Body Part: Elbow Left   -0.097153366    -0.1964968
Body Part: Wrist Left   -0.0050587137    -0.2958906
Body Part: Shoulder Left   -0.015708307    -0.07840291
Body Part: Elbow Left   -0.0970876    -0.19651115
Body Part: Wrist Left   -0.004708118    -0.29579878
Body Part: Shoulder Left   -0.015572163    -0.07814049
Body Part: Elbow Left   -0.09699134    -0.19654612
Body Part: Wrist Left   -0.0043911743    -0.29571244
Body Part: Shoulder Left   -0.0154557815    -0.077928334
Body Part: Elbow Left   -0.09688832    -0.19658713
Body Part: Wrist Left   -0.004064464    -0.29562673
Body Part: Shoulder Left   -0.015367261    -0.077772476
Body Part: Elbow Left   -0.09675919    -0.19664295
Body Part: Wrist Left   -0.0037708115    -0.2955474
Body Part: Shoulder Left   -0.015297345    -0.0776415
Body Part: Elbow Left   -0.09661949    -0.19670808
Body Part: Wrist Left   -0.0035177306    -0.29547593
Body Part: Shoulder Left   -0.015248605    -0.07753271
Body Part: Elbow Left   -0.09641214    -0.19680499
Body Part: Wrist Left   -0.0032898793    -0.29541013
Body Part: Shoulder Left   -0.015210752    -0.07744942
Body Part: Elbow Left   -0.09620719    -0.19690101
Body Part: Wrist Left   -0.0030899937    -0.2953507
Body Part: Shoulder Left   -0.015181514    -0.07737999
Body Part: Elbow Left   -0.09597122    -0.19701563
Body Part: Wrist Left   0.005501327    -0.29821014
Body Part: Shoulder Left   -0.015160165    -0.07732252
Body Part: Elbow Left   -0.09574474    -0.1971246
Body Part: Wrist Left   0.006887635    -0.298644
Body Part: Shoulder Left   -0.015143007    -0.07727854
Body Part: Elbow Left   -0.09547242    -0.19725998
Body Part: Wrist Left   0.007896535    -0.29895565
Body Part: Shoulder Left   -0.015130301    -0.07724576
Body Part: Elbow Left   -0.095213294    -0.19739014
Body Part: Wrist Left   0.003757603    -0.2997782
Body Part: Shoulder Left   -0.015121693    -0.07722453
Body Part: Elbow Left   -0.09493067    -0.19753753
Body Part: Wrist Left   0.0019132309    -0.299956
Body Part: Shoulder Left   -0.015115355    -0.07720924
Body Part: Elbow Left   -0.09467166    -0.19767326
Body Part: Wrist Left   7.869209E-4    -0.29992616
Body Part: Shoulder Left   -0.015110616    -0.07719779
Body Part: Elbow Left   -0.094412535    -0.19781421
Body Part: Wrist Left   -1.0809873E-4    -0.29977426
Body Part: Shoulder Left   -0.015107094    -0.0771892
Body Part: Elbow Left   -0.0941616    -0.19795045
Body Part: Wrist Left   -6.293897E-4    -0.29957616
Body Part: Shoulder Left   -0.015105294    -0.077184044
Body Part: Elbow Left   -0.09391102    -0.19808054
Body Part: Wrist Left   -0.0010340399    -0.29934406
Body Part: Shoulder Left   -0.015105224    -0.07718093
Body Part: Elbow Left   -0.093647726    -0.19821408
Body Part: Wrist Left   -0.0013691352    -0.29914564
Body Part: Shoulder Left   -0.015105968    -0.077179365
Body Part: Elbow Left   -0.09340481    -0.19833611
Body Part: Wrist Left   -0.0016317057    -0.29895088
Body Part: Shoulder Left   -0.015107684    -0.07718028
Body Part: Elbow Left   -0.09315909    -0.19848222
Body Part: Wrist Left   -0.0018444975    -0.29879394
Body Part: Shoulder Left   -0.015110263    -0.07718289
Body Part: Elbow Left   -0.092889205    -0.19864291
Body Part: Wrist Left   -0.0020052479    -0.29864305
Body Part: Shoulder Left   -0.015112983    -0.0771862
Body Part: Elbow Left   -0.09263824    -0.19879358
Body Part: Wrist Left   -0.0021512446    -0.29851314
Body Part: Shoulder Left   -0.015116583    -0.07719919
Body Part: Elbow Left   -0.092406474    -0.19893233
Body Part: Wrist Left   -0.0022685004    -0.29838523
Body Part: Shoulder Left   -0.015123073    -0.07722071
Body Part: Elbow Left   -0.092187256    -0.19906673
Body Part: Wrist Left   -0.0023537907    -0.29826534
Body Part: Shoulder Left   -0.015130453    -0.077244796
Body Part: Elbow Left   -0.09197911    -0.1992043
Body Part: Wrist Left   0.011277687    -0.29924577
Body Part: Shoulder Left   -0.015138265    -0.077271014
Body Part: Elbow Left   -0.09178986    -0.19933052
Body Part: Wrist Left   0.013537768    -0.2991521
Body Part: Shoulder Left   -0.015146813    -0.07729787
Body Part: Elbow Left   -0.0916264    -0.19944012
Body Part: Wrist Left   0.014944286    -0.2989746
Body Part: Shoulder Left   -0.015155661    -0.077333316
Body Part: Elbow Left   -0.09147735    -0.19953112
Body Part: Wrist Left   0.007909653    -0.29975954
Body Part: Shoulder Left   -0.015165321    -0.07737179
Body Part: Elbow Left   -0.09135571    -0.19960389
Body Part: Wrist Left   0.0051724846    -0.29953742
Body Part: Shoulder Left   -0.015173542    -0.077410206
Body Part: Elbow Left   -0.091256246    -0.1996613
Body Part: Wrist Left   0.013024898    -0.30046004
Body Part: Shoulder Left   -0.01518091    -0.07744859
Body Part: Elbow Left   -0.09117576    -0.19970696
Body Part: Wrist Left   0.013221644    -0.3007454
Body Part: Shoulder Left   -0.015187696    -0.07749218
Body Part: Elbow Left   -0.09111044    -0.19974285
Body Part: Wrist Left   0.012660615    -0.3009978
Body Part: Shoulder Left   -0.015193278    -0.07753709
Body Part: Elbow Left   -0.091056935    -0.19977039
Body Part: Wrist Left   0.011997192    -0.30106536
Body Part: Shoulder Left   -0.015199081    -0.07758383
Body Part: Elbow Left   -0.09101118    -0.19979295
Body Part: Wrist Left   0.0038196202    -0.3013826
Body Part: Shoulder Left   -0.015203562    -0.07763132
Body Part: Elbow Left   -0.09092108    -0.19981086
Body Part: Wrist Left   0.015814552    -0.30180278
Body Part: Shoulder Left   -0.015206132    -0.0776772
Body Part: Elbow Left   -0.0908285    -0.19982809
Body Part: Wrist Left   0.01635816    -0.3011079
Body Part: Shoulder Left   -0.015205744    -0.077730045
Body Part: Elbow Left   -0.090737015    -0.19984426
Body Part: Wrist Left   0.016420942    -0.30028254
Body Part: Shoulder Left   -0.015200896    -0.07778889
Body Part: Elbow Left   -0.090840094    -0.19978397
Body Part: Wrist Left   0.0056902487    -0.29986614
Body Part: Shoulder Left   -0.015193552    -0.07785117
Body Part: Elbow Left   -0.09089908    -0.19973715
Body Part: Wrist Left   -0.0022832486    -0.29975748
Body Part: Shoulder Left   -0.015182873    -0.077910945
Body Part: Elbow Left   -0.090920515    -0.19970487
Body Part: Wrist Left   0.0075072665    -0.2984546
Body Part: Shoulder Left   -0.015167821    -0.07796727
Body Part: Elbow Left   -0.09092449    -0.19968411
Body Part: Wrist Left   0.009111424    -0.29755482
Body Part: Shoulder Left   -0.015143393    -0.07802724
Body Part: Elbow Left   -0.09092137    -0.19966274
Body Part: Wrist Left   0.010769617    -0.29685616
Body Part: Shoulder Left   -0.015067642    -0.078094065
Body Part: Elbow Left   -0.09090325    -0.19964118
Body Part: Wrist Left   0.012774804    -0.29625517
Body Part: Shoulder Left   -0.014972969    -0.07814906
Body Part: Elbow Left   -0.090708226    -0.19959375
Body Part: Wrist Left   0.015343487    -0.29574823
Body Part: Shoulder Left   -0.014872081    -0.0781962
Body Part: Elbow Left   -0.09047971    -0.19952992
Body Part: Wrist Left   0.017500311    -0.2953919
Body Part: Shoulder Left   -0.014770141    -0.07822563
Body Part: Elbow Left   -0.090226054    -0.19945855
Body Part: Wrist Left   0.018557748    -0.2951536
Body Part: Shoulder Left   -0.014559926    -0.07824318
Body Part: Elbow Left   -0.089960314    -0.1993746
Body Part: Wrist Left   0.019512348    -0.294972
Body Part: Shoulder Left   -0.014148624    -0.07821882
Body Part: Elbow Left   -0.08967255    -0.19929434
Body Part: Wrist Left   0.020329196    -0.2948448
Body Part: Shoulder Left   -0.013592599    -0.07815642
Body Part: Elbow Left   -0.08935397    -0.19923429
Body Part: Wrist Left   0.009551657    -0.2966208
Body Part: Shoulder Left   -0.012965875    -0.078104146
Body Part: Elbow Left   -0.08905371    -0.19918065
Body Part: Wrist Left   0.0013871246    -0.2983007
Body Part: Shoulder Left   -0.01235103    -0.07805689
Body Part: Elbow Left   -0.08877673    -0.19913508
Body Part: Wrist Left   -0.001057417    -0.29853687
Body Part: Shoulder Left   -0.01169155    -0.07799144
Body Part: Elbow Left   -0.08850245    -0.1991121
Body Part: Wrist Left   0.008856678    -0.3004122
Body Part: Shoulder Left   -0.011032455    -0.07792499
Body Part: Elbow Left   -0.08820413    -0.1991031
Body Part: Wrist Left   0.015678788    -0.30135775
Body Part: Shoulder Left   -0.010360855    -0.07786055
Body Part: Elbow Left   -0.08790334    -0.19909789
Body Part: Wrist Left   0.020233192    -0.30177137
Body Part: Shoulder Left   -0.009664176    -0.07777426
Body Part: Elbow Left   -0.087628156    -0.19909273
Body Part: Wrist Left   0.023325108    -0.30195135
Body Part: Shoulder Left   -0.009034624    -0.0776925
Body Part: Elbow Left   -0.087377645    -0.19909385
Body Part: Wrist Left   0.025439065    -0.3020118
Body Part: Shoulder Left   -0.008483548    -0.077625275
Body Part: Elbow Left   -0.08714632    -0.19910228
Body Part: Wrist Left   0.024269706    -0.3011262
Body Part: Shoulder Left   -0.008006025    -0.077565946
Body Part: Elbow Left   -0.08694907    -0.1990997
Body Part: Wrist Left   0.021327564    -0.2998004
Body Part: Shoulder Left   -0.007588231    -0.077521354
Body Part: Elbow Left   -0.08675752    -0.1991032
Body Part: Wrist Left   0.021188904    -0.29960006
Body Part: Shoulder Left   -0.0071803606    -0.07748659
Body Part: Elbow Left   -0.086573966    -0.19910485
Body Part: Wrist Left   0.021124523    -0.29945636
Body Part: Shoulder Left   -0.006809079    -0.07745168
Body Part: Elbow Left   -0.086407974    -0.19910695
Body Part: Wrist Left   0.021120165    -0.2993451
Body Part: Shoulder Left   -0.006470768    -0.077417776
Body Part: Elbow Left   -0.086261526    -0.19910792
Body Part: Wrist Left   0.021195747    -0.29926217
Body Part: Shoulder Left   -0.0061749686    -0.07738841
Body Part: Elbow Left   -0.08632248    -0.1989396
Body Part: Wrist Left   0.0074904906    -0.29797453
Body Part: Shoulder Left   -0.005912129    -0.07735992
Body Part: Elbow Left   -0.08640218    -0.19876228
Body Part: Wrist Left   -0.006795983    -0.2990615
Body Part: Shoulder Left   -0.0056846426    -0.07733629
Body Part: Elbow Left   -0.08643091    -0.19864431
Body Part: Wrist Left   -0.010716576    -0.29879472
Body Part: Shoulder Left   -0.005487139    -0.07731841
Body Part: Elbow Left   -0.086435296    -0.19856066
Body Part: Wrist Left   -0.013369288    -0.2986936
Body Part: Shoulder Left   -0.005314584    -0.077302076
Body Part: Elbow Left   -0.08644448    -0.19848548
Body Part: Wrist Left   -0.015264269    -0.2985865
